	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
1021	50_mètres_nage_libre	Femme	50	24.13	27.0	 Pays-Bas	 Sydney	2000-09-22
1022	50_mètres_nage_libre	Femme	50	24.09	28.0	 Pays-Bas	 Eindhoven	2008-03-24
1023	50_mètres_nage_libre	Femme	50	23.97	23.0	 Australie	 Sydney	2008-03-29
1024	50_mètres_nage_libre	Femme	50	23.96	30.0	 Pays-Bas	 Amsterdam	2009-04-19
1025	50_mètres_nage_libre	Femme	50	23.73	25.0	 Allemagne	 Rome	2009-08-02
1026	50_mètres_nage_libre	Femme	50	23.67	23.0	 Suède	 Budapest	2017-07-29
1027	50_mètres_nage_libre	Femme	25	23.59	24.0	 Australie	 Brisbane	2016-07-01
1028	50_mètres_nage_libre	Femme	25	23.37	24.0	 Australie	 Brisbane	2016-07-02
1029	100_mètres_nage_libre	Femme	50	95.0		 Empire allemand	 Magdebourg	1908-10-18
1030	100_mètres_nage_libre	Femme	50	86.6	22.0	 Belgique	 Schaerbeek	1910-10-02
1031	100_mètres_nage_libre	Femme	50	84.6		 Royaume-Uni	 Liverpool	1911-07-29
1032	100_mètres_nage_libre	Femme	50	80.6		 Royaume-Uni	 Birkenhead	1912-06-10
1033	100_mètres_nage_libre	Femme	50	79.8	23.0	 Australie	 Stockholm	1912-07-09
1034	100_mètres_nage_libre	Femme	50	78.8	23.0	 Australie	 Hambourg	1912-07-21
1035	100_mètres_nage_libre	Femme	50	76.2	26.0	 Australie	 Sydney	1915-02-06
1036	100_mètres_nage_libre	Femme	50	73.6	18.0	 États-Unis	 Anvers	1920-08-25
1037	100_mètres_nage_libre	Femme	50	72.8	17.0	 États-Unis	 Newark	1923-06-30
1038	100_mètres_nage_libre	Femme	50	72.2		 États-Unis	 Paris	1924-07-19
1039	100_mètres_nage_libre	Femme	50	70.0		 États-Unis	 Toledo	1926-01-28
1040	100_mètres_nage_libre	Femme	50	69.8	20.0	 États-Unis	 Honolulu	1929-08-07
1041	100_mètres_nage_libre	Femme	50	69.4		 États-Unis	 San Francisco	1929-08-25
1042	100_mètres_nage_libre	Femme	50	68.0	17.0	 États-Unis	 Miami Beach	1930-03-14
1043	100_mètres_nage_libre	Femme	50	66.6	18.0	 États-Unis	 Boston	1931-04-20
1044	100_mètres_nage_libre	Femme	50	66.0	15.0	 Pays-Bas	 Anvers	1933-07-09
1045	100_mètres_nage_libre	Femme	50	65.4	17.0	 Pays-Bas	 Amsterdam	1934-02-24
1046	100_mètres_nage_libre	Femme	50	64.8	17.0	 Pays-Bas	 Rotterdam	1934-04-15
1047	100_mètres_nage_libre	Femme	50	64.6	18.0	 Pays-Bas	 Amsterdam	1936-02-27
1048	100_mètres_nage_libre	Femme	50	64.5	19.0	 Australie	 Sydney	1956-02-21
1049	100_mètres_nage_libre	Femme	50	64.2		 Pays-Bas	 Amsterdam	1956-03-03
1050	100_mètres_nage_libre	Femme	50	64.0		 Pays-Bas	 Schiedam	1956-04-14
1051	100_mètres_nage_libre	Femme	50	63.3	19.0	 Australie	 Townsville	1956-08-25
1052	100_mètres_nage_libre	Femme	50	63.2	18.0	 Australie	 Sydney	1956-10-25
1053	100_mètres_nage_libre	Femme	50	62.4	18.0	 Australie	 Melbourne	1956-12-01
1054	100_mètres_nage_libre	Femme	50	62.0	19.0	 Australie	 Melbourne	1956-12-01
1055	100_mètres_nage_libre	Femme	50	61.5	21.0	 Australie	 Melbourne	1958-02-18
1056	100_mètres_nage_libre	Femme	50	61.4	21.0	 Australie	 Cardiff	1958-07-21
1057	100_mètres_nage_libre	Femme	50	61.2	21.0	 Australie	 Schiedam	1958-08-10
1058	100_mètres_nage_libre	Femme	50	60.2	23.0	 Australie	 Sydney	1960-02-23
1059	100_mètres_nage_libre	Femme	50	60.0	25.0	 Australie	 Melbourne	1962-10-23
1060	100_mètres_nage_libre	Femme	50	59.9	25.0	 Australie	 Melbourne	1962-10-27
1061	100_mètres_nage_libre	Femme	50	59.5	25.0	 Australie	 Perth	1962-11-24
1062	100_mètres_nage_libre	Femme	50	58.9	27.0	 Australie	 Sydney	1964-02-29
1063	100_mètres_nage_libre	Femme	50	58.9	15.0	 Australie	 Londres	1971-04-30
1064	100_mètres_nage_libre	Femme	50	58.5	16.0	 Australie	 Sydney	1972-01-08
1065	100_mètres_nage_libre	Femme	50	58.25	15.0	 Allemagne de l'Est	 Berlin	1973-07-13
1066	100_mètres_nage_libre	Femme	50	58.12	15.0	 Allemagne de l'Est	 Utrecht	1973-08-18
1067	100_mètres_nage_libre	Femme	50	57.61	15.0	 Allemagne de l'Est	 Belgrade	1973-09-08
1068	100_mètres_nage_libre	Femme	50	57.54	15.0	 Allemagne de l'Est	 Belgrade	1973-09-09
1069	100_mètres_nage_libre	Femme	50	57.51	16.0	 Allemagne de l'Est	 Rostock	1974-07-04
1070	100_mètres_nage_libre	Femme	50	56.96	16.0	 Allemagne de l'Est	 Vienne	1974-08-19
1071	100_mètres_nage_libre	Femme	50	56.38	17.0	 Allemagne de l'Est	 Dresde	1975-03-14
1072	100_mètres_nage_libre	Femme	50	56.22	17.0	 Allemagne de l'Est	 Cali	1975-07-26
1073	100_mètres_nage_libre	Femme	50	55.73	18.0	 Allemagne de l'Est	 Berlin	1976-06-06
1074	100_mètres_nage_libre	Femme	50	55.65	18.0	 Allemagne de l'Est	 Montréal	1976-07-19
1075	100_mètres_nage_libre	Femme	50	55.41	19.0	 Allemagne de l'Est	 Berlin	1978-07-05
1076	100_mètres_nage_libre	Femme	50	54.98	21.0	 Allemagne de l'Est	 Moscou	1980-07-20
1077	100_mètres_nage_libre	Femme	50	54.79	21.0	 Allemagne de l'Est	 Moscou	1980-07-21
1078	100_mètres_nage_libre	Femme	50	54.73	20.0	 Allemagne de l'Est	 Madrid	1986-08-19
1079	100_mètres_nage_libre	Femme	50	54.48	19.0	 États-Unis	 Indianapolis	1992-03-01
1080	100_mètres_nage_libre	Femme	50	54.01	19.0	 Chine	 Rome	1994-09-05
1081	100_mètres_nage_libre	Femme	50	53.8	27.0	 Pays-Bas	 Sheffield	2000-05-28
1082	100_mètres_nage_libre	Femme	50	53.77	27.0	 Pays-Bas	 Sydney	2000-09-20
1083	100_mètres_nage_libre	Femme	50	53.66	19.0	 Australie	 Sydney	2004-03-31
1084	100_mètres_nage_libre	Femme	50	53.52	21.0	 Australie	 Athènes	2004-08-18
1085	100_mètres_nage_libre	Femme	50	53.42	21.0	 Australie	 Melbourne	2006-01-31
1086	100_mètres_nage_libre	Femme	50	53.3	23.0	 Allemagne	 Budapest	2006-08-02
1087	100_mètres_nage_libre	Femme	50	52.99	22.0	 Australie	 Sydney	2007-04-03
1088	100_mètres_nage_libre	Femme	50	52.88	23.0	 Australie	 Sydney	2008-03-27
1089	100_mètres_nage_libre	Femme	50	52.85	26.0	 Allemagne	 Berlin	2009-06-25
1090	100_mètres_nage_libre	Femme	50	52.56	26.0	 Allemagne	 Berlin	2009-06-27
1091	100_mètres_nage_libre	Femme	50	52.22	26.0	 Allemagne	 Rome	2009-07-26
1092	100_mètres_nage_libre	Femme	50	52.07	26.0	 Allemagne	 Rome	2009-07-31
1093	100_mètres_nage_libre	Femme	50	52.06	24.0	 Australie	 Brisbane	2016-07-02
1094	100_mètres_nage_libre	Femme	50	51.71	23.0	 Suède	 Budapest	2017-07-23
1095	100_mètres_nage_libre	Femme	25	51.59	22.0	 Australie	 Glasgow	2014-07-29
1096	100_mètres_nage_libre	Femme	25	52.7	16.0	 Canada	 Rio de Janeiro	2016-08-11
1097	200_mètres_nage_libre	Femme	50	176.0	16.0	 États-Unis	 Manly	1905-03-04
1098	200_mètres_nage_libre	Femme	50	167.6		 États-Unis	 New Brighton	1921-08-25
1099	200_mètres_nage_libre	Femme	50	165.2	18.0	 États-Unis	 Brooklyn	1923-04-04
1100	200_mètres_nage_libre	Femme	50	160.6	16.0	 États-Unis	 Miami	1926-02-28
1101	200_mètres_nage_libre	Femme	50	154.6	17.0	 États-Unis	 St. Augustine	1930-03-06
1102	200_mètres_nage_libre	Femme	50	148.6	15.0	 Pays-Bas	 Rotterdam	1933-05-03
1103	200_mètres_nage_libre	Femme	50	147.6	16.0	 Pays-Bas	 Durdee	1934-05-05
1104	200_mètres_nage_libre	Femme	50	145.3	17.0	 Pays-Bas	 Copenhague	1935-09-08
1105	200_mètres_nage_libre	Femme	50	144.6		 Pays-Bas	 Rotterdam	1938-02-26
1106	200_mètres_nage_libre	Femme	50	141.7	18.0	 Danemark	 Aarhus	1938-09-11
1107	200_mètres_nage_libre	Femme	50	140.7	19.0	 Australie	 Sydney	1956-02-25
1108	200_mètres_nage_libre	Femme	50	139.3	18.0	 Australie	 Townsville	1956-08-25
1109	200_mètres_nage_libre	Femme	50	138.5	18.0	 Australie	 Sydney	1956-10-20
1110	200_mètres_nage_libre	Femme	50	137.7	21.0	 Australie	 Adélaïde	1958-02-10
1111	200_mètres_nage_libre	Femme	50	134.7	21.0	 Australie	 Melbourne	1958-02-22
1112	200_mètres_nage_libre	Femme	50	131.6	23.0	 Australie	 Sydney	1960-02-27
1113	200_mètres_nage_libre	Femme	50	130.5		 États-Unis	 Lincoln	1966-08-19
1114	200_mètres_nage_libre	Femme	50	129.7		 États-Unis	 Philadelphie	1967-08-19
1115	200_mètres_nage_libre	Femme	50	129.5		 États-Unis	 Santa Clara	1968-07-06
1116	200_mètres_nage_libre	Femme	50	128.8		 États-Unis	 Lincoln	1968-08-02
1117	200_mètres_nage_libre	Femme	50	126.7	16.0	 États-Unis	 Los Angeles	1968-08-24
1118	200_mètres_nage_libre	Femme	50	126.5	15.0	 Australie	 Londres	1971-05-01
1119	200_mètres_nage_libre	Femme	50	125.8	15.0	 Australie	 Sydney	1971-11-26
1120	200_mètres_nage_libre	Femme	50	125.21	15.0	 États-Unis	 Chicago	1972-08-04
1121	200_mètres_nage_libre	Femme	50	123.56	16.0	 Australie	 Munich	1972-09-01
1122	200_mètres_nage_libre	Femme	50	123.22	16.0	 Allemagne de l'Est	 Vienne	1974-08-22
1123	200_mètres_nage_libre	Femme	50	122.94	17.0	 États-Unis	 Concord	1974-08-23
1124	200_mètres_nage_libre	Femme	50	122.94	17.0	 États-Unis	 Concord	1974-08-31
1125	200_mètres_nage_libre	Femme	50	122.27	17.0	 Allemagne de l'Est	 Dresde	1975-03-15
1126	200_mètres_nage_libre	Femme	50	119.78	18.0	 Allemagne de l'Est	 Berlin	1976-06-02
1127	200_mètres_nage_libre	Femme	50	119.26	18.0	 Allemagne de l'Est	 Montréal	1976-07-22
1128	200_mètres_nage_libre	Femme	50	119.04	19.0	 Allemagne de l'Est	 Berlin-Est	1978-07-02
1129	200_mètres_nage_libre	Femme	50	118.53	14.0	 États-Unis	 Berlin Ouest	1978-08-22
1130	200_mètres_nage_libre	Femme	50	118.43	15.0	 États-Unis	 San Juan	1979-07-03
1131	200_mètres_nage_libre	Femme	50	118.23	15.0	 États-Unis	 Tokyo	1979-09-03
1132	200_mètres_nage_libre	Femme	50	117.75	18.0	 Allemagne de l'Est	 Magdebourg	1984-05-23
1133	200_mètres_nage_libre	Femme	50	117.55	16.0	 Allemagne de l'Est	 Berlin-Est	1986-06-18
1134	200_mètres_nage_libre	Femme	50	116.78	16.0	 Allemagne	 Rome	1994-09-06
1135	200_mètres_nage_libre	Femme	50	116.64	24.0	 Allemagne	 Berlin	2002-08-03
1136	200_mètres_nage_libre	Femme	50	116.47	19.0	 Italie	 Melbourne	2007-03-27
1137	200_mètres_nage_libre	Femme	50	115.52	21.0	 France	 Melbourne	2007-03-28
1138	200_mètres_nage_libre	Femme	50	115.45	20.0	 Italie	 Pékin	2008-08-11
1139	200_mètres_nage_libre	Femme	50	114.82	20.0	 Italie	 Pékin	2008-08-13
1140	200_mètres_nage_libre	Femme	50	114.47	21.0	 Italie	 Riccione	2009-03-08
1141	200_mètres_nage_libre	Femme	50	113.67	21.0	 Italie	 Rome	2009-07-28
1142	200_mètres_nage_libre	Femme	50	112.98	21.0	 Italie	 Rome	2009-07-29
1143	200_mètres_nage_libre	Femme	25	118.83	21.0	 Pays-Bas	 Brême	1976-03-06
1144	200_mètres_nage_libre	Femme	25	115.84	15.0	 Allemagne	 Beijing	1993-01-01
1145	200_mètres_nage_libre	Femme	25	115.42	23.0	 Costa Rica		1995-01-01
1146	200_mètres_nage_libre	Femme	25	114.17	25.0	 Costa Rica	 Göteborg	1997-04-18
1147	200_mètres_nage_libre	Femme	25	114.04	26.0	 États-Unis	 Moscou	2002-04-07
1148	200_mètres_nage_libre	Femme	25	113.29	20.0	 Australie	 Sydney	2005-11-19
1149	200_mètres_nage_libre	Femme	25	113.18	21.0	 France	 Angers	2008-12-06
1150	200_mètres_nage_libre	Femme	25	111.85	20.0	 Italie	 Rijeka	2008-12-14
1151	200_mètres_nage_libre	Femme	25	111.17	21.0	 Italie	 Istanbul	2009-12-13
1152	200_mètres_nage_libre	Femme	25	110.78	21.0	 Suède	 Doha	2014-12-07
1153	400_mètres_nage_libre	Femme	50	390.2	17.0	 États-Unis	 New York	1919-08-16
1154	400_mètres_nage_libre	Femme	50	376.6		 Royaume-Uni	 Leeds	1921-07-29
1155	400_mètres_nage_libre	Femme	50	353.2	16.0	 États-Unis	 Indianapolis	1922-08-04
1156	400_mètres_nage_libre	Femme	50	351.4	17.0	 États-Unis	 Coral Gables	1927-01-23
1157	400_mètres_nage_libre	Femme	50	349.6	18.0	 États-Unis	 New York	1928-06-30
1158	400_mètres_nage_libre	Femme	50	342.8	18.0	 États-Unis	 Amsterdam	1928-08-06
1159	400_mètres_nage_libre	Femme	50	339.2	18.0	 États-Unis	 Vienne	1928-08-27
1160	400_mètres_nage_libre	Femme	50	331.0	18.0	 États-Unis	 Seattle	1931-02-03
1161	400_mètres_nage_libre	Femme	50	328.5	19.0	 États-Unis	 Los Angeles	1932-08-13
1162	400_mètres_nage_libre	Femme	50	316.0	16.0	 Pays-Bas	 Rotterdam	1934-07-12
1163	400_mètres_nage_libre	Femme	50	314.2	17.0	 Danemark	 Copenhague	1937-02-10
1164	400_mètres_nage_libre	Femme	50	314.0	17.0	 Danemark	 Gand	1937-10-03
1165	400_mètres_nage_libre	Femme	50	312.4	17.0	 Danemark	 Magdebourg	1937-11-14
1166	400_mètres_nage_libre	Femme	50	311.0	17.0	 Danemark	 Copenhague	1937-12-12
1167	400_mètres_nage_libre	Femme	50	308.2	18.0	 Danemark	 Copenhague	1938-01-16
1168	400_mètres_nage_libre	Femme	50	306.1	18.0	 Danemark	 Copenhague	1938-08-01
1169	400_mètres_nage_libre	Femme	50	305.4	18.0	 Danemark	 Svendborg	1938-09-08
1170	400_mètres_nage_libre	Femme	50	300.1	20.0	 Danemark	 Copenhague	1940-09-15
1171	400_mètres_nage_libre	Femme	50	290.8	18.0	 Australie	 Townsville	1956-08-25
1172	400_mètres_nage_libre	Femme	50	287.2	18.0	 Australie	 Sydney	1956-10-20
1173	400_mètres_nage_libre	Femme	50	285.4	16.0	 Australie	 Sydney	1960-09-09
1174	400_mètres_nage_libre	Femme	50	284.5		 États-Unis	 Détroit	1960-08-05
1175	400_mètres_nage_libre	Femme	50	282.0	18.0	 États-Unis	 Los Altos	1964-07-11
1176	400_mètres_nage_libre	Femme	50	281.7	18.0	 États-Unis	 Los Altos	1964-08-01
1177	400_mètres_nage_libre	Femme	50	279.5	18.0	 États-Unis	 New York	1964-08-31
1178	400_mètres_nage_libre	Femme	50	279.2		 États-Unis	 Maumee	1965-08-14
1179	400_mètres_nage_libre	Femme	50	278.0		 États-Unis	 Monaco	1965-08-26
1180	400_mètres_nage_libre	Femme	50	276.8		 États-Unis	 Fort Lauderdale	1967-06-30
1181	400_mètres_nage_libre	Femme	50	276.4		 États-Unis	 Santa Clara	1967-07-07
1182	400_mètres_nage_libre	Femme	50	272.6	15.0	 États-Unis	 Winnipeg	1967-07-27
1183	400_mètres_nage_libre	Femme	50	269.0	15.0	 États-Unis	 Philadelphie	1967-08-18
1184	400_mètres_nage_libre	Femme	50	266.7	16.0	 États-Unis	 Lincoln	1968-08-01
1185	400_mètres_nage_libre	Femme	50	264.5	16.0	 États-Unis	 Los Angeles	1968-08-25
1186	400_mètres_nage_libre	Femme	50	264.3	18.0	 États-Unis	 Los Angeles	1970-08-20
1187	400_mètres_nage_libre	Femme	50	262.6	17.0	 Australie	 Londres	1971-04-30
1188	400_mètres_nage_libre	Femme	50	261.2	15.0	 Australie	 Santa Clara	1971-07-09
1189	400_mètres_nage_libre	Femme	50	259.04	16.0	 Australie	 Munich	1972-08-30
1190	400_mètres_nage_libre	Femme	50	258.07	16.0	 États-Unis	 Louisville	1973-08-22
1191	400_mètres_nage_libre	Femme	50	257.33		 États-Unis	 Santa Clara	1974-06-28
1192	400_mètres_nage_libre	Femme	50	255.77	17.0	 États-Unis	 Concord	1974-08-22
1193	400_mètres_nage_libre	Femme	50	254.76	18.0	 États-Unis	 Long Beach	1975-06-20
1194	400_mètres_nage_libre	Femme	50	251.69	17.0	 Allemagne de l'Est	 Berlin-Est	1976-06-03
1195	400_mètres_nage_libre	Femme	50	249.89		 Allemagne de l'Est	 Montréal	1976-07-20
1196	400_mètres_nage_libre	Femme	50	248.91		 Allemagne de l'Est	 Jönköping	1977-08-17
1197	400_mètres_nage_libre	Femme	50	247.66	16.0	 États-Unis	 The Woodlands	1978-08-02
1198	400_mètres_nage_libre	Femme	50	246.28	16.0	 Australie	 Berlin-Ouest	1978-08-24
1199	400_mètres_nage_libre	Femme	50	245.45	16.0	 États-Unis	 Orlando	1987-12-20
1200	400_mètres_nage_libre	Femme	50	243.85	17.0	 États-Unis	 Séoul	1988-09-22
1201	400_mètres_nage_libre	Femme	50	243.03	20.0	 France	 Tours	2006-05-12
1202	400_mètres_nage_libre	Femme	50	242.13	20.0	 France	 Budapest	2006-08-06
1203	400_mètres_nage_libre	Femme	50	241.53	19.0	 Italie	 Eindhoven	2008-03-24
1204	400_mètres_nage_libre	Femme	50	240.66	23.0	 Royaume-Uni	 Sheffield	2009-03-16
1205	400_mètres_nage_libre	Femme	50	240.41	21.0	 Italie	 Pescara	2009-06-27
1206	400_mètres_nage_libre	Femme	50	239.15	21.0	 Italie	 Rome	2009-07-26
1207	400_mètres_nage_libre	Femme	50	238.86	17.0	 États-Unis	 Irvine	2014-08-09
1208	400_mètres_nage_libre	Femme	50	238.37	17.0	 États-Unis	 Gold Coast	2014-08-23
1209	400_mètres_nage_libre	Femme	50	236.46	19.0	 États-Unis	 Rio de Janeiro	2016-08-07
1210	400_mètres_nage_libre	Femme	25	242.05	19.0	 Allemagne de l'Est	 Bonn	1987-02-08
1211	400_mètres_nage_libre	Femme	25	240.03	25.0	 Costa Rica	 Göteborg	1997-04-18
1212	400_mètres_nage_libre	Femme	25	239.53	27.0	 États-Unis	 Berlin	2003-01-26
1213	400_mètres_nage_libre	Femme	25	236.79	19.0	 France	 Trieste	2005-12-10
1214	400_mètres_nage_libre	Femme	25	236.09	20.0	 France	 Helsinki	2006-12-09
1215	400_mètres_nage_libre	Femme	25	234.92	22.0	 Royaume-Uni	 Leeds	2009-08-08
1216	400_mètres_nage_libre	Femme	25	234.85	23.0	 France	 Chartres	2012-11-24
1217	400_mètres_nage_libre	Femme	25	234.52	22.0	 Espagne	 Berlin	2013-08-11
1218	400_mètres_nage_libre	Femme	25	233.92	18.0	 Australie	 Hangzhou	2018-12-14
1219	800_mètres_nage_libre	Femme	50	799.0	13.0	 États-Unis	 Indianapolis	1919-08-17
1220	800_mètres_nage_libre	Femme	50	778.2		 États-Unis	 Détroit	1925-08-06
1221	800_mètres_nage_libre	Femme	50	776.0		 États-Unis	 Indianapolis	1925-08-15
1222	800_mètres_nage_libre	Femme	50	767.2	16.0	 États-Unis	 Philadelphie	1926-08-07
1223	800_mètres_nage_libre	Femme	50	737.8	16.0	 États-Unis	 Massapequa	1927-07-31
1224	800_mètres_nage_libre	Femme	50	723.8		 États-Unis	 Honolulu	1929-08-10
1225	800_mètres_nage_libre	Femme	50	701.2	17.0	 États-Unis	 Long Beach	1930-07-06
1226	800_mètres_nage_libre	Femme	50	694.4		 États-Unis	 Manhattan Beach	1935-07-21
1227	800_mètres_nage_libre	Femme	50	671.7		 Danemark	 Copenhague	1936-07-03
1228	800_mètres_nage_libre	Femme	50	652.5		 Danemark	 Copenhague	1941-08-13
1229	800_mètres_nage_libre	Femme	50	642.4		 Hongrie	 Budapest	1953-06-28
1230	800_mètres_nage_libre	Femme	50	630.9	18.0	 Australie	 Sydney	1956-01-14
1231	800_mètres_nage_libre	Femme	50	627.3		 Pays-Bas	 Durban	1957-02-16
1232	800_mètres_nage_libre	Femme	50	617.7	14.0	 Australie	 Sydney	1958-01-09
1233	800_mètres_nage_libre	Femme	50	616.2	14.0	 Australie	 Melbourne	1958-02-20
1234	800_mètres_nage_libre	Femme	50	611.8	14.0	 Australie	 Townsville	1958-06-13
1235	800_mètres_nage_libre	Femme	50	611.4	15.0	 Australie	 Hobart	1959-02-19
1236	800_mètres_nage_libre	Femme	50	595.6		 Suède	 Uppsala	1960-08-17
1237	800_mètres_nage_libre	Femme	50	591.6		 États-Unis	 Los Altos	1962-08-26
1238	800_mètres_nage_libre	Femme	50	587.3		 États-Unis	 Los Altos	1964-07-30
1239	800_mètres_nage_libre	Femme	50	576.9		 États-Unis	 Los Angeles	1964-09-28
1240	800_mètres_nage_libre	Femme	50	575.8	15.0	 États-Unis	 Santa Clara	1967-07-09
1241	800_mètres_nage_libre	Femme	50	562.9	15.0	 États-Unis	 Winnipeg	1967-07-29
1242	800_mètres_nage_libre	Femme	50	559.0	16.0	 États-Unis	 Los Angeles	1968-07-21
1243	800_mètres_nage_libre	Femme	50	557.8	16.0	 États-Unis	 Lincoln	1968-08-04
1244	800_mètres_nage_libre	Femme	50	550.4	16.0	 États-Unis	 Los Angeles	1968-08-28
1245	800_mètres_nage_libre	Femme	50	549.1	16.0	 Australie	 Sydney	1970-03-01
1246	800_mètres_nage_libre	Femme	50	542.4	16.0	 Australie	 Édimbourg	1970-07-18
1247	800_mètres_nage_libre	Femme	50	539.4		 États-Unis	 Minsk	1971-09-10
1248	800_mètres_nage_libre	Femme	50	538.1	15.0	 Australie	 Sydney	1971-12-03
1249	800_mètres_nage_libre	Femme	50	533.83		 États-Unis	 Chicago	1972-08-06
1250	800_mètres_nage_libre	Femme	50	533.68	15.0	 États-Unis	 Munich	1972-09-03
1251	800_mètres_nage_libre	Femme	50	532.97	19.0	 Italie	 Belgrade	1973-09-09
1252	800_mètres_nage_libre	Femme	50	530.1		 Australie	 Sydney	1974-01-05
1253	800_mètres_nage_libre	Femme	50	527.5		 États-Unis	 Concord	1974-08-25
1254	800_mètres_nage_libre	Femme	50	523.48		 Australie	 Londres	1975-03-31
1255	800_mètres_nage_libre	Femme	50	520.68		 Allemagne de l'Est	 Berlin	1976-06-04
1256	800_mètres_nage_libre	Femme	50	519.63		 États-Unis	 Long Beach	1976-06-21
1257	800_mètres_nage_libre	Femme	50	517.14		 Allemagne de l'Est	 Montréal	1976-07-25
1258	800_mètres_nage_libre	Femme	50	515.04		 Allemagne de l'Est	 Leipzig	1977-07-09
1259	800_mètres_nage_libre	Femme	50	514.86		 Australie	 Brisbane	1978-01-06
1260	800_mètres_nage_libre	Femme	50	511.3		 Australie	 Sydney	1978-01-21
1261	800_mètres_nage_libre	Femme	50	510.53	16.0	 Australie	 Brisbane	1978-02-21
1262	800_mètres_nage_libre	Femme	50	504.62	16.0	 Australie	 Edmonton	1978-08-05
1263	800_mètres_nage_libre	Femme	50	502.44	16.0	 États-Unis	 Clovis	1987-07-27
1264	800_mètres_nage_libre	Femme	50	499.53	18.0	 Allemagne de l'Est	 Strasbourg	1987-08-19
1265	800_mètres_nage_libre	Femme	50	497.12	17.0	 États-Unis	 Orlando	1988-03-22
1266	800_mètres_nage_libre	Femme	50	496.22	18.0	 États-Unis	 Tokyo	1989-08-20
1267	800_mètres_nage_libre	Femme	50	494.1	19.0	 Royaume-Uni	 Pékin	2008-08-16
1268	800_mètres_nage_libre	Femme	50	493.86	16.0	 États-Unis	 Barcelone	2013-08-03
1269	800_mètres_nage_libre	Femme	50	491.0	17.0	 États-Unis	 Conroe	2014-06-22
1270	800_mètres_nage_libre	Femme	50	487.39	18.0	 États-Unis	 Kazan	2015-08-08
1271	800_mètres_nage_libre	Femme	50	486.68	18.0	 États-Unis	 Austin	2016-01-18
1272	800_mètres_nage_libre	Femme	50	484.79	19.0	 États-Unis	 Rio de Janeiro	2016-08-12
1273	800_mètres_nage_libre	Femme	25	495.34	19.0	 Allemagne de l'Est	 Bonn	1987-02-06
1274	800_mètres_nage_libre	Femme	25	495.15	19.0	 Chine		2001-12-02
1275	800_mètres_nage_libre	Femme	25	494.35	20.0	 Japon	 Tokyo	2002-04-02
1276	800_mètres_nage_libre	Femme	25	493.35	22.0	 Japon	 Nishinomiya-shi	2004-01-24
1277	800_mètres_nage_libre	Femme	25	491.25	19.0	 France	 Trieste	2005-12-09
1278	800_mètres_nage_libre	Femme	25	489.68	19.0	 États-Unis	 Essen	2007-10-12
1279	800_mètres_nage_libre	Femme	25	488.0	19.0	 États-Unis	 Essen	2007-10-14
1280	800_mètres_nage_libre	Femme	25	484.53	21.0	 Italie	 Rijeka	2008-12-12
1281	800_mètres_nage_libre	Femme	25	481.06	23.0	 France	 Angers	2012-11-16
1282	800_mètres_nage_libre	Femme	25	479.34	22.0	 Espagne	 Berlin	2013-08-10
1283	1500_mètres_nage_libre	Femme	50	1506.6		 États-Unis	 Manhattan Beach	1922-08-19
1284	1500_mètres_nage_libre	Femme	50	1447.6		 États-Unis	 Coral Gables	1925-12-31
1285	1500_mètres_nage_libre	Femme	50	1440.2		 Royaume-Uni	 Exmouth	1926-09-15
1286	1500_mètres_nage_libre	Femme	50	1424.6	18.0	 États-Unis	 Massapequa	1927-07-28
1287	1500_mètres_nage_libre	Femme	50	1397.2	18.0	 États-Unis	 New York	1931-07-15
1288	1500_mètres_nage_libre	Femme	50	1356.7		 Danemark	 Copenhague	1936-06-26
1289	1500_mètres_nage_libre	Femme	50	1305.7		 Danemark	 Helsingor	1938-07-03
1290	1500_mètres_nage_libre	Femme	50	1270.1		 Danemark	 Helsingor	1940-08-11
1291	1500_mètres_nage_libre	Femme	50	1257.0		 Danemark	 Copenhague	1941-08-20
1292	1500_mètres_nage_libre	Femme	50	1246.5		 Pays-Bas	 Utrecht	1955-07-23
1293	1500_mètres_nage_libre	Femme	50	1222.8		 Pays-Bas	 Utrecht	1956-08-21
1294	1500_mètres_nage_libre	Femme	50	1203.1		 Pays-Bas	 Hilversum	1957-07-27
1295	1500_mètres_nage_libre	Femme	50	1165.7	15.0	 Australie	 Sydney	1959-01-14
1296	1500_mètres_nage_libre	Femme	50	1163.6	15.0	 Suède	 Uppsala	1960-09-08
1297	1500_mètres_nage_libre	Femme	50	1142.8		 Suède	 Uppsala	1961-06-27
1298	1500_mètres_nage_libre	Femme	50	1124.0		 États-Unis	 Chicago	1962-08-16
1299	1500_mètres_nage_libre	Femme	50	1110.5		 États-Unis	 Los Altos	1964-07-30
1300	1500_mètres_nage_libre	Femme	50	1103.7		 États-Unis	 Los Altos	1965-08-12
1301	1500_mètres_nage_libre	Femme	50	1092.9		 États-Unis	 Lincoln	1966-08-21
1302	1500_mètres_nage_libre	Femme	50	1091.1	15.0	 États-Unis	 Santa Clara	1967-07-09
1303	1500_mètres_nage_libre	Femme	50	1070.2	15.0	 États-Unis	 Philadelphie	1967-08-20
1304	1500_mètres_nage_libre	Femme	50	1051.2	16.0	 États-Unis	 Los Angeles	1968-07-21
1305	1500_mètres_nage_libre	Femme	50	1039.9	17.0	 États-Unis	 Louisville	1969-08-17
